!
-7.82170811156772,142808,1.43149399016413E+5,1.44543885173484E+5,1.44559206156035E+5,1.43212003554799E+5,1.44530225236059E+5
-7.78153396930131,143886,1.43279010921793E+5,1.44543666743714E+5,1.44559147701354E+5,1.43344590700178E+5,1.4452752688051E+5
-7.7413598270349,143798,1.43429615782415E+5,1.4454344494449E+5,1.44559088392213E+5,1.43498504003672E+5,1.44524499546003E+5
-7.7011856847685,142968,1.43578054341186E+5,1.4454321970592E+5,1.4455902821169E+5,1.43650638921666E+5,1.44521088605874E+5
-7.66101154250209,143600,1.43711359802439E+5,1.44542990956283E+5,1.44558967142441E+5,1.43788094826374E+5,1.44517227981305E+5
-7.62083740023568,143558,1.4382473236048E+5,1.44542758621975E+5,1.4455890516668E+5,1.43906152414323E+5,1.44512837261465E+5
-7.58066325796928,143964,1.4391808922494E+5,1.44542522627447E+5,1.44558842266174E+5,1.44004827442124E+5,1.44507817993158E+5
-7.54048911570287,144238,1.43993429695281E+5,1.44542282895141E+5,1.44558778422221E+5,1.44086240602094E+5,1.44502048879789E+5
-7.50031497343647,144317,1.44053332092931E+5,1.44542039345428E+5,1.4455871361564E+5,1.44153120686523E+5,1.44495379549303E+5
-7.46014083117006,143943,1.44100246115259E+5,1.44541791896538E+5,1.44558647826757E+5,1.44208105041987E+5,1.44487622453941E+5
-7.41996668890365,143522,1.44136222089608E+5,1.44541540464497E+5,1.44558581035385E+5,1.44253479334377E+5,1.44478542359312E+5
-7.37979254663725,144272,1.44162845220904E+5,1.44541284963045E+5,1.44558513220811E+5,1.44291125346583E+5,1.44467842794429E+5
-7.33961840437084,143895,1.44181251013108E+5,1.44541025303569E+5,1.44558444361781E+5,1.44322553610621E+5,1.44455148841102E+5
-7.29944426210443,143926,1.44192163116649E+5,1.44540761395022E+5,1.44558374436477E+5,1.44348962474132E+5,1.44439985914982E+5
-7.25927011983803,143862,1.44195929285905E+5,1.44540493143843E+5,1.44558303422505E+5,1.44371298700466E+5,1.44421755123055E+5
-7.21909597757162,144412,1.44192549397638E+5,1.44540220453871E+5,1.44558231296873E+5,1.44390310536095E+5,1.44399708214763E+5
-7.17892183530522,143712,1.44181702057175E+5,1.4453994322626E+5,1.44558158035971E+5,1.44406591103042E+5,1.44372930795865E+5
-7.13874769303881,144679,1.44162791175497E+5,1.44539661359388E+5,1.44558083615555E+5,1.44420612701475E+5,1.44340354603043E+5
-7.0985735507724,143858,1.44135058678351E+5,1.44539374748759E+5,1.44558008010721E+5,1.44432753470772E+5,1.44300843552062E+5
-7.058399408506,143299,1.44097850933689E+5,1.4453908328691E+5,1.44557931195886E+5,1.44443317950873E+5,1.44253439603983E+5
-7.01822526623959,144187,1.44051179808844E+5,1.44538786863306E+5,1.44557853144766E+5,1.44452552901195E+5,1.44197908003541E+5
-6.97805112397318,144397,1.43996731603848E+5,1.44538485364232E+5,1.44557773830351E+5,1.44460659481183E+5,1.44135734032046E+5
-6.93787698170678,143483,1.43939277000249E+5,1.44538178672686E+5,1.44557693224881E+5,1.44467802656129E+5,1.44071523550518E+5
-6.89770283944037,144400,1.43887745269585E+5,1.44537866668262E+5,1.4455761129982E+5,1.44474118490167E+5,1.44014069915301E+5
-6.85752869717397,143492,1.43854191853646E+5,1.44537549227029E+5,1.44557528025833E+5,1.44479719828557E+5,1.43975315876191E+5
